source_index,label,page,declared_pages,source_path,source_sha256,topic,latest_manifest_status,latest_model,md_path,md_exists,md_chars,png_exists,raw_text_chars,raw_text_sha256,block_marker_count,record_state
5,lms-standard-error-clt,12,19,/home/liebert511/PS/LMS -Standard Error & Central Limit Theorem.pdf,e48f4981ed692c1842903f75195dab348596c8e963ceca174bfcd5e7e698c807,"Population, sample, standard error, central limit theorem",ok,xiaomi/mimo-v2.5,md/lms-standard-error-clt/p012.md,true,611,false,574,818e16040710bdb516d8446a74a7487429b71ead3d2aeb82dc53c839201790c9,0,converted
5,lms-standard-error-clt,13,19,/home/liebert511/PS/LMS -Standard Error & Central Limit Theorem.pdf,e48f4981ed692c1842903f75195dab348596c8e963ceca174bfcd5e7e698c807,"Population, sample, standard error, central limit theorem",ok,xiaomi/mimo-v2.5,md/lms-standard-error-clt/p013.md,true,340,false,322,71c7dfc968b170043625868ee3ffa36d8e5167bb78fb53d9aa35f2c3825c0236,1,converted
5,lms-standard-error-clt,14,19,/home/liebert511/PS/LMS -Standard Error & Central Limit Theorem.pdf,e48f4981ed692c1842903f75195dab348596c8e963ceca174bfcd5e7e698c807,"Population, sample, standard error, central limit theorem",ok,xiaomi/mimo-v2.5,md/lms-standard-error-clt/p014.md,true,800,false,950,f81d702d899f8294cfbcf1907a38ff1b3c5eee583d47ea1dfdf545885a7748c2,1,converted
5,lms-standard-error-clt,15,19,/home/liebert511/PS/LMS -Standard Error & Central Limit Theorem.pdf,e48f4981ed692c1842903f75195dab348596c8e963ceca174bfcd5e7e698c807,"Population, sample, standard error, central limit theorem",ok,xiaomi/mimo-v2.5,md/lms-standard-error-clt/p015.md,true,324,false,341,92bdae58ac25c9ed7fcbfde4a814ca80ede83172d315c1557c62340a5ec39f27,1,converted
5,lms-standard-error-clt,16,19,/home/liebert511/PS/LMS -Standard Error & Central Limit Theorem.pdf,e48f4981ed692c1842903f75195dab348596c8e963ceca174bfcd5e7e698c807,"Population, sample, standard error, central limit theorem",ok,xiaomi/mimo-v2.5,md/lms-standard-error-clt/p016.md,true,777,false,890,9538569441e40b4befb02517833a64a205c6168fd57a2b25549c7a3fdb943e77,1,converted
5,lms-standard-error-clt,17,19,/home/liebert511/PS/LMS -Standard Error & Central Limit Theorem.pdf,e48f4981ed692c1842903f75195dab348596c8e963ceca174bfcd5e7e698c807,"Population, sample, standard error, central limit theorem",ok,xiaomi/mimo-v2.5,md/lms-standard-error-clt/p017.md,true,275,false,287,02f0429e28256e0ccb0e5fc675475965e77074ea82681506e07c304383e99b99,1,converted
5,lms-standard-error-clt,18,19,/home/liebert511/PS/LMS -Standard Error & Central Limit Theorem.pdf,e48f4981ed692c1842903f75195dab348596c8e963ceca174bfcd5e7e698c807,"Population, sample, standard error, central limit theorem",ok,xiaomi/mimo-v2.5,md/lms-standard-error-clt/p018.md,true,884,false,1033,8f903e70c520acc75d5fae6d1676bf02edc8b486874a97a03c4f8d6eae36021c,1,converted
5,lms-standard-error-clt,19,19,/home/liebert511/PS/LMS -Standard Error & Central Limit Theorem.pdf,e48f4981ed692c1842903f75195dab348596c8e963ceca174bfcd5e7e698c807,"Population, sample, standard error, central limit theorem",ok,xiaomi/mimo-v2.5,md/lms-standard-error-clt/p019.md,true,271,false,241,7b7955807ac513763f5b7961a2100e7ddf890065bb6ff8c360af919aaec623d4,0,converted
6,lms-method-of-moments,1,11,/home/liebert511/PS/LMS -Method of Moments(MOM).pdf,9abbabce952e5e086496f0046a01c2e00e25ee9bd93b85bd5d8755ab8756650a,"Method of moments, parameter estimation",ok,xiaomi/mimo-v2.5,md/lms-method-of-moments/p001.md,true,64,false,64,359712c18f5f5368d13ad0d532714f8c58850aa70e0638b14ac34d3238e95d63,0,converted
6,lms-method-of-moments,2,11,/home/liebert511/PS/LMS -Method of Moments(MOM).pdf,9abbabce952e5e086496f0046a01c2e00e25ee9bd93b85bd5d8755ab8756650a,"Method of moments, parameter estimation",ok,xiaomi/mimo-v2.5,md/lms-method-of-moments/p002.md,true,278,false,410,183090b4558ccec6cc90370bd47aa20267a29f3568cd5e39817dba1b8bdd3717,0,converted
6,lms-method-of-moments,3,11,/home/liebert511/PS/LMS -Method of Moments(MOM).pdf,9abbabce952e5e086496f0046a01c2e00e25ee9bd93b85bd5d8755ab8756650a,"Method of moments, parameter estimation",ok,xiaomi/mimo-v2.5,md/lms-method-of-moments/p003.md,true,295,false,272,754c04afe0590219aae00d8ef5d54b9c0888e45aed7f8673efddec257bca703d,0,converted
6,lms-method-of-moments,4,11,/home/liebert511/PS/LMS -Method of Moments(MOM).pdf,9abbabce952e5e086496f0046a01c2e00e25ee9bd93b85bd5d8755ab8756650a,"Method of moments, parameter estimation",ok,xiaomi/mimo-v2.5,md/lms-method-of-moments/p004.md,true,304,false,241,9d2eeb37d3f0c5ccd0a283a613c82625f4f3efa8c817c5949ecdfe840d8369a6,0,converted
6,lms-method-of-moments,5,11,/home/liebert511/PS/LMS -Method of Moments(MOM).pdf,9abbabce952e5e086496f0046a01c2e00e25ee9bd93b85bd5d8755ab8756650a,"Method of moments, parameter estimation",ok,xiaomi/mimo-v2.5,md/lms-method-of-moments/p005.md,true,371,false,223,b5b101b9f0c20236a3a6698244c098d691b39ab2fdfc2d2e824df203095f2c8a,0,converted
6,lms-method-of-moments,6,11,/home/liebert511/PS/LMS -Method of Moments(MOM).pdf,9abbabce952e5e086496f0046a01c2e00e25ee9bd93b85bd5d8755ab8756650a,"Method of moments, parameter estimation",ok,xiaomi/mimo-v2.5,md/lms-method-of-moments/p006.md,true,350,false,236,4a20ee3bb2ebc0cc7c0f43ceba8af6d676b1499c7138d2b97d63d616582af448,1,converted
6,lms-method-of-moments,7,11,/home/liebert511/PS/LMS -Method of Moments(MOM).pdf,9abbabce952e5e086496f0046a01c2e00e25ee9bd93b85bd5d8755ab8756650a,"Method of moments, parameter estimation",ok,xiaomi/mimo-v2.5,md/lms-method-of-moments/p007.md,true,368,false,169,97e2bcc0d135abab6f236f5b775ee346032e27cc0429acf35d22d7e29edc244b,1,converted
6,lms-method-of-moments,8,11,/home/liebert511/PS/LMS -Method of Moments(MOM).pdf,9abbabce952e5e086496f0046a01c2e00e25ee9bd93b85bd5d8755ab8756650a,"Method of moments, parameter estimation",ok,xiaomi/mimo-v2.5,md/lms-method-of-moments/p008.md,true,286,false,175,81297e46b2e0e035a44a28102955a34efdc56574bb39aec80ef4aa71cc82a8ef,1,converted
6,lms-method-of-moments,9,11,/home/liebert511/PS/LMS -Method of Moments(MOM).pdf,9abbabce952e5e086496f0046a01c2e00e25ee9bd93b85bd5d8755ab8756650a,"Method of moments, parameter estimation",ok,xiaomi/mimo-v2.5,md/lms-method-of-moments/p009.md,true,356,false,193,bb1114289f1120dea4421a278039424c114fd951b189d9f4e2c286cb0e99c0f3,1,converted
6,lms-method-of-moments,10,11,/home/liebert511/PS/LMS -Method of Moments(MOM).pdf,9abbabce952e5e086496f0046a01c2e00e25ee9bd93b85bd5d8755ab8756650a,"Method of moments, parameter estimation",ok,xiaomi/mimo-v2.5,md/lms-method-of-moments/p010.md,true,442,false,456,cd0076e6a48a80ac33bb11902c6773706e3b2c8def3784381979905016e23655,0,converted
6,lms-method-of-moments,11,11,/home/liebert511/PS/LMS -Method of Moments(MOM).pdf,9abbabce952e5e086496f0046a01c2e00e25ee9bd93b85bd5d8755ab8756650a,"Method of moments, parameter estimation",ok,xiaomi/mimo-v2.5,md/lms-method-of-moments/p011.md,true,456,false,436,90b1188bfc4386e1c7785f31e0c73f455738747cba46da60e3a6d6c57c599994,0,converted
7,lms-maximum-likelihood,1,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p001.md,true,75,false,75,a64c9a45be40560e224c987b286a8f767afb9e0f9a7b56f8113a5dc5105441d7,0,converted
7,lms-maximum-likelihood,2,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p002.md,true,192,false,200,e62df061663b4a616a3ad0814b6f910413a29aa15cb13fe7c6dbd0dbd0453dfc,0,converted
7,lms-maximum-likelihood,3,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p003.md,true,492,false,397,38bd9dee79f9fbdf7e68155219869c41da793fef3060ebee9763e82efa39e637,0,converted
7,lms-maximum-likelihood,4,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p004.md,true,535,false,553,715cca2d4197c0174cad270099fa767d5177f0f2d66bf9640955d27d5e98549c,0,converted
7,lms-maximum-likelihood,5,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p005.md,true,514,false,530,15ff110cac220990adea9960e41cb8c0ccbb2cbba81db24bbbabf21f644248d6,0,converted
7,lms-maximum-likelihood,6,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p006.md,true,723,false,713,2cd66adeabcc3376778c0e40e0b24186bb73700b92065153b98a52e02f970fa4,1,converted
7,lms-maximum-likelihood,7,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p007.md,true,513,false,672,d8927d1fd86fc1581d002cd69e12680c1c937f2efa2b1e2dd1665a869fcd4b39,0,converted
7,lms-maximum-likelihood,8,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p008.md,true,517,false,36,e8ad67b018a23b3bb04496182b15721facede9647a7c3c5cd96f2d758608b4ab,0,converted
7,lms-maximum-likelihood,9,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p009.md,true,568,false,662,74d4e1ea8bdcc4cf316ea01d5b8e24a80b4ac9ad3ee17bd7bd27727cde082f7a,1,converted
7,lms-maximum-likelihood,10,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p010.md,true,760,false,1825,72cf6dff0f5a522d305a527d16aea7a67c97816ebd862931774f75fe4961fe0f,0,converted
7,lms-maximum-likelihood,11,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p011.md,true,975,false,1815,d57a08d7418c84ea6046ea8c6c74f05f0a3a9f2e79be12b725ed98e248c73b9f,1,converted
7,lms-maximum-likelihood,12,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p012.md,true,651,false,36,e8ad67b018a23b3bb04496182b15721facede9647a7c3c5cd96f2d758608b4ab,0,converted
7,lms-maximum-likelihood,13,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p013.md,true,1021,false,36,e8ad67b018a23b3bb04496182b15721facede9647a7c3c5cd96f2d758608b4ab,0,converted
7,lms-maximum-likelihood,14,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p014.md,true,839,false,1562,6c778a5ff08b3a5dc5aa4e03be68afee6c849b415a2bd324b92eff0722c81784,1,converted
7,lms-maximum-likelihood,15,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p015.md,true,611,false,1322,fd187d5a18e7f0d6bc4ec97f61bd3f7b3b55cbf151b0e500f403591c5daeb126,1,converted
7,lms-maximum-likelihood,16,16,/home/liebert511/PS/Maximum Likelihood Estimator(MLE).pdf,0723bb0d11d0cb8f7b71426985876131f2d558f3f2c0bbdcf84612828d341c24,Maximum likelihood estimation,ok,xiaomi/mimo-v2.5,md/lms-maximum-likelihood/p016.md,true,129,false,128,fe65def92091a6086a81c5bea36275c8dd01b94bd186a44282c6f3557c9e0e03,0,converted
8,notes-lecture-series-01-09,1,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p001.md,true,880,false,460,5a1e613fad50404375346288c315a77abf394f5a0c2c03283c163af2dd787545,0,converted
8,notes-lecture-series-01-09,2,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p002.md,true,95,false,190,42cd92daf5680301bb7702226fa319725fd3c2f5a0ca0a1e66dc9f8ffb3e1292,0,converted
8,notes-lecture-series-01-09,3,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p003.md,true,238,false,296,0528aa6280011b6c2d85e067647eae3bcf561af11f2b5082895d779ade2cb8be,0,converted
8,notes-lecture-series-01-09,4,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p004.md,true,162,false,308,bd12b93948b445902d0762bae2e21775f7a57444ca2920043b397a6f10df89bc,0,converted
8,notes-lecture-series-01-09,5,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p005.md,true,950,false,1362,de7da1b5281fbee81e8171b3942563eca3c73c56d0e30d5c7fb268dceba7d09c,0,converted
8,notes-lecture-series-01-09,6,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p006.md,true,612,false,856,62b4a0a9bc6edf7f225363e564c69db2e4a93d9d7a9e4f5c6cb68b4f5281ac00,0,converted
8,notes-lecture-series-01-09,7,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p007.md,true,176,false,242,ac57b90924ef1850e25ecdcf8af68ca7bd6c572226ec2b8c563355c9da1ae1ef,0,converted
8,notes-lecture-series-01-09,8,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p008.md,true,363,false,683,5561f05c80efe8d1ec4cf55e347d987f7274896006adb13113fc398df381c247,0,converted
8,notes-lecture-series-01-09,9,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p009.md,true,1008,false,1513,1b2fcdf2c2289a76bd0ec0ce4b9bdf697bb5c5414fb89f23b1e2c2839ea3c231,0,converted
8,notes-lecture-series-01-09,10,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p010.md,true,723,false,1074,88521d4c8b9bfe4f7b8fab62f9f5cf41b9b3cbd493309f95877b4490e44b2acf,0,converted
8,notes-lecture-series-01-09,11,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p011.md,true,424,false,164,673ec63cd324fe8cfa4618630cd6ee158119bd97abae60a7670fe4167a86a4f0,0,converted
8,notes-lecture-series-01-09,12,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p012.md,true,552,false,292,7b56ce21010e7ff8743c9cfb9860a2de6b532a9fb9908f9d37f60f59eb9e3f05,0,converted
8,notes-lecture-series-01-09,13,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p013.md,true,127,false,26,2df5609f98c2b0c065b21a16d9b645c5ad467e5d8b82cc57baf4b40f5b799e46,0,converted
8,notes-lecture-series-01-09,14,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p014.md,true,176,false,26,aa13f3501c3a75150249c74a9b327b76bbe64fa3a7cddf2a0ad2f633267c6552,0,converted
8,notes-lecture-series-01-09,15,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p015.md,true,221,false,26,916bb013f82423328d7f71bf07a87be67142628de0dcae833f63b24827a3f0c1,0,converted
8,notes-lecture-series-01-09,16,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p016.md,true,567,false,566,79112f41474d9a566ea47b4541dcd852f9bab6d2af8d86922c090816b6c715b8,0,converted
8,notes-lecture-series-01-09,17,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p017.md,true,417,false,214,1d28f1677372b85c6ff72425c0dc2e193fbfaedd5f0121795dc3d8201de0fa92,0,converted
8,notes-lecture-series-01-09,18,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p018.md,true,241,false,26,de0d7876455363d6e75ff4675f6b4bde8f1149f22e257d8b16017695ad0032fb,0,converted
8,notes-lecture-series-01-09,19,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p019.md,true,175,false,26,d292a5aa502baca4a4656985065beaba69618ab96e26f3c54ccef08c2f4bf066,0,converted
8,notes-lecture-series-01-09,20,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p020.md,true,521,false,842,78ff4f56387387091e0e46a9335ac358d172c0f4a34a07fa732de06d0c5daa43,0,converted
8,notes-lecture-series-01-09,21,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p021.md,true,201,false,331,1538d0dcfd915615151dac1c1a995e459602c94588378bfb82368786783b76ff,0,converted
8,notes-lecture-series-01-09,22,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p022.md,true,451,false,661,903a5238597021e85cb55419fe664b3babcec967ea4f20ee44ff941eccbb434e,0,converted
8,notes-lecture-series-01-09,23,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p023.md,true,615,false,1049,7b42be5ddf2c52351d1de61ca6829682cdb7bfe1889e1194558f4b4f6d3da430,0,converted
8,notes-lecture-series-01-09,24,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p024.md,true,532,false,1152,793ee15148d30aa47d7afa56db0217f97333df42f1eed131862ab2b81457651b,4,converted
8,notes-lecture-series-01-09,25,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p025.md,true,753,false,1460,288c8525527219ead9f343fbc73cb4da6b4bf3e87d41267c234cedade2d1d6fb,1,converted
8,notes-lecture-series-01-09,26,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p026.md,true,317,false,65,ecf8fe1f34cbae0de8dba58fb028b80a95111d61f2df305fe7a75141a40fb3d9,0,converted
8,notes-lecture-series-01-09,27,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p027.md,true,715,false,1173,707dc5fb53d39cc577a52da47d73ccac5176cfd1b4c4dc3f316634cb054b3f32,1,converted
8,notes-lecture-series-01-09,28,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p028.md,true,572,false,149,a5db6ca8b578303b607ded1cad2e0ea505efb31afb1fffd87373ac5a2c8d3fce,0,converted
8,notes-lecture-series-01-09,29,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p029.md,true,48,false,51,b465fe6cf228af04c3b713cd0ff162b1434551613895d8b1c17f2bc0b0ae0e30,0,converted
8,notes-lecture-series-01-09,30,147,/home/liebert511/muj-academics/handouts/Lecture notes MAS2001_SnP_1_9.pdf,96e4e4053587c4e4aa8b7f63bac905f9d8b638e220df1d0aef6110f5f8bad34e,"Course lecture series 01 to 09, units 1 and 2 live here",ok,xiaomi/mimo-v2.5,md/notes-lecture-series-01-09/p030.md,true,304,false,331,c3206b577918f4a463fc1b08db741c075964eb6ecdef47f948080826e7d007b4,0,converted
